ayah_id,surah_number,ayah_number,ayah_stop_annotations,wasl_annotations,ayah_stop_segments,wasl_segments,issue_count,has_error
5322,69,23,3,3,7,7,0,False
5323,69,24,13,13,22,22,0,False
5324,69,25,12,12,22,22,0,False
5325,69,26,5,5,10,10,0,False
5326,69,27,5,5,10,10,0,False
5327,69,28,5,6,9,10,0,False
5328,69,29,3,3,6,6,0,False
5329,69,30,2,2,4,5,0,False
5330,69,31,4,4,7,8,0,False
5331,69,32,12,12,20,21,0,False
5332,69,33,8,8,13,14,0,False
5333,69,34,5,5,10,11,0,False
5334,69,35,4,4,8,9,0,False
5335,69,36,6,6,11,12,2,False
5336,69,37,6,6,10,11,4,False
5337,69,38,6,6,11,12,0,False
5338,69,39,5,5,9,10,0,False
5339,69,40,6,6,8,9,0,False
5340,69,41,10,10,15,16,0,False
5341,69,42,9,9,13,14,0,False
5342,69,43,9,9,13,14,0,False
5343,69,44,4,4,6,6,0,False
5344,69,45,5,5,8,9,0,False
5345,69,46,5,5,9,10,0,False
5346,69,47,8,8,12,13,0,False
5347,69,48,6,6,8,9,0,False
5348,69,49,8,8,11,12,0,False
5349,69,50,8,8,11,12,0,False
5350,69,51,4,4,5,6,0,False
5351,69,52,3,3,5,6,0,False
5352,70,1,6,6,11,11,0,False
5353,70,2,5,5,9,9,0,False
5354,70,3,8,7,10,10,0,False
5355,70,4,17,17,29,29,2,False
5356,70,5,7,6,9,9,0,False
5357,70,6,4,4,9,9,0,False
5358,70,7,3,3,6,6,2,False
5359,70,8,5,5,10,10,0,False
5360,70,9,5,5,10,10,0,False
5361,70,10,4,4,7,7,0,False
5362,70,11,11,11,18,19,0,False
5363,70,12,3,3,5,5,0,False
5364,70,13,4,4,8,9,2,False
5365,70,14,9,9,15,16,0,False
5366,70,15,4,4,7,8,0,False
5367,70,16,4,4,6,7,0,False
5368,70,17,5,5,9,10,0,False
5369,70,18,2,2,3,4,0,False
5370,70,19,5,5,10,10,0,False
5371,70,20,4,4,8,8,0,False
5372,70,21,5,5,8,8,0,False
5373,70,22,4,4,6,7,2,False
5374,70,23,8,8,15,16,2,False
5375,70,24,10,10,16,17,2,False
5376,70,25,6,6,11,12,0,False
5377,70,26,6,6,10,11,2,False
5378,70,27,11,11,16,17,2,False
5379,70,28,6,6,12,13,0,False
5380,70,29,9,9,15,16,2,False
5381,70,30,14,14,24,24,2,False
5382,70,31,11,11,17,18,0,False
5383,70,32,11,11,16,16,2,False
5384,70,33,9,9,14,15,2,False
5385,70,34,9,9,16,17,2,False
5386,70,35,9,9,11,11,0,False
5387,70,36,6,6,11,12,2,False
5388,70,37,5,5,8,9,0,False
5389,70,38,11,11,16,17,0,False
5390,70,39,10,10,15,16,0,False
5391,70,40,15,15,24,25,0,False
5392,70,41,11,11,16,16,0,False
5393,70,42,12,12,20,21,2,False
5394,70,43,16,16,26,27,2,False
5395,70,44,16,16,26,27,2,False
5396,71,1,16,16,29,29,6,False
5397,71,2,10,10,14,15,0,False
5398,71,3,7,7,10,10,2,False
5399,71,4,23,23,39,40,2,False
5400,71,5,8,8,14,14,0,False
5401,71,6,11,10,18,18,2,False
5402,71,7,25,25,43,43,0,False
5403,71,8,6,6,11,11,0,False
5404,71,9,12,12,19,19,0,False
5405,71,10,8,8,15,15,0,False
5406,71,11,9,9,13,13,0,False
5407,71,12,19,19,32,32,0,False
5408,71,13,9,9,14,14,0,False
5409,71,14,6,5,9,9,0,False
5410,71,15,10,10,13,13,2,False
5411,71,16,12,11,19,19,0,False
5412,71,17,9,9,14,14,0,False
5413,71,18,10,9,16,16,0,False
5414,71,19,6,6,9,9,0,False
5415,71,20,6,5,10,10,0,False
5416,71,21,17,17,29,29,4,False
5417,71,22,6,6,9,9,0,False
5418,71,23,18,18,31,31,2,False
5419,71,24,12,11,20,20,2,False
5420,71,25,23,22,36,36,0,False
5421,71,26,15,14,23,23,0,False
5422,71,27,16,15,27,27,2,False
5423,71,28,23,22,40,40,2,False
5424,72,1,16,16,25,25,2,False
5425,72,2,12,12,22,22,2,False
5426,72,3,10,10,16,16,0,False
5427,72,4,7,7,13,13,2,False
5428,72,5,14,14,21,21,2,False
5429,72,6,21,21,29,29,0,False
5430,72,7,13,13,19,19,0,False
5431,72,8,13,13,17,17,0,False
5432,72,9,18,18,29,29,0,False
5433,72,10,21,21,35,35,0,False
5434,72,11,16,16,25,25,0,False
5435,72,12,16,16,23,23,0,False
5436,72,13,20,20,33,33,2,False
5437,72,14,18,17,29,28,0,False
5438,72,15,9,9,14,14,0,False
5439,72,16,13,13,20,20,0,False
5440,72,17,9,9,18,18,0,False
5441,72,18,11,11,15,15,0,False
5442,72,19,14,14,19,19,0,False
5443,72,20,9,8,15,14,2,False
5444,72,21,10,9,17,16,0,False
5445,72,22,11,10,17,15,0,False
5446,72,23,24,24,33,33,2,False
5447,72,24,12,12,23,23,2,False
5448,72,25,15,14,23,22,0,False
5449,72,26,5,5,10,10,2,False
5450,72,27,12,12,19,19,4,False
5451,72,28,17,16,27,26,0,False
5452,73,1,4,4,8,8,0,False
5453,73,2,4,4,8,8,4,False
5454,73,3,4,4,8,8,2,False
5455,73,4,7,7,12,12,0,False
5456,73,5,6,5,9,9,0,False
5457,73,6,8,8,15,15,2,False
5458,73,7,9,9,14,14,0,False
5459,73,8,6,6,11,11,2,False
5460,73,9,14,13,25,25,4,False
5461,73,10,14,13,21,21,0,False
5462,73,11,12,11,19,19,0,False
5463,73,12,6,6,12,12,0,False
5464,73,13,8,7,13,13,2,False
5465,73,14,14,13,21,21,0,False
5466,73,15,20,19,37,36,4,False
5467,73,16,9,9,16,16,0,False
5468,73,17,9,9,18,18,0,False
5469,73,18,8,7,13,13,0,False
5470,73,19,11,10,20,20,2,False
5471,73,20,120,120,184,185,10,False
5472,74,1,4,4,7,7,0,False
5473,74,2,4,4,7,7,0,False
5474,74,3,2,2,4,4,0,False
5475,74,4,2,2,4,4,0,False
5476,74,5,6,6,9,9,0,False
5477,74,6,4,4,8,8,0,False
5478,74,7,3,3,6,6,0,False
5479,74,8,9,9,11,10,0,False
5480,74,9,5,5,8,8,0,False
5481,74,10,7,7,11,11,0,False
5482,74,11,5,5,10,10,0,False
5483,74,12,5,5,7,7,0,False
5484,74,13,2,2,5,5,0,False
5485,74,14,3,3,6,6,0,False
5486,74,15,4,3,7,7,0,False
5487,74,16,7,7,13,13,0,False
5488,74,17,3,3,5,5,0,False
5489,74,18,3,3,6,6,0,False
5490,74,19,1,1,2,2,0,False
5491,74,20,2,2,4,4,0,False
5492,74,21,2,2,4,4,0,False
5493,74,22,2,2,4,4,0,False
5494,74,23,5,5,10,10,0,False
5495,74,24,10,10,16,16,2,False
5496,74,25,7,7,11,11,2,False
5497,74,26,3,3,4,4,0,False
5498,74,27,5,5,9,9,2,False
5499,74,28,5,5,8,8,0,False
5500,74,29,4,4,7,7,0,False
5501,74,30,2,2,4,4,0,False
5502,74,31,90,90,139,139,20,False
5503,74,32,4,4,8,8,0,False
5504,74,33,4,4,7,7,2,False
5505,74,34,5,5,8,8,0,False
5506,74,35,5,5,9,9,0,False
5507,74,36,5,5,7,7,0,False
5508,74,37,7,7,12,12,0,False
5509,74,38,4,4,7,7,0,False
5510,74,39,5,5,8,8,2,False
5511,74,40,6,6,7,8,0,False
5512,74,41,4,4,5,6,0,False
5513,74,42,4,4,7,7,0,False
5514,74,43,5,5,7,8,0,False
5515,74,44,4,4,8,9,0,False
5516,74,45,6,6,11,12,0,False
5517,74,46,4,4,7,8,0,False
5518,74,47,5,5,9,10,2,False
5519,74,48,7,7,14,15,0,False
5520,74,49,6,6,11,12,0,False
5521,74,50,8,8,12,12,0,False
5522,74,51,3,3,7,7,0,False
5523,74,52,14,14,20,20,0,False
5524,74,53,8,8,14,14,0,False
5525,74,54,3,3,7,7,0,False
5526,74,55,3,3,7,7,0,False
5527,74,56,15,15,24,24,2,False
5528,75,1,4,4,7,7,0,False
5529,75,2,6,6,11,11,0,False
5530,75,3,8,8,14,14,2,False
5531,75,4,8,8,15,15,0,False
5532,75,5,7,7,13,13,0,False
5533,75,6,3,3,6,6,0,False
5534,75,7,5,5,7,7,0,False
5535,75,8,2,2,4,4,0,False
5536,75,9,5,5,9,9,0,False
5537,75,10,6,6,11,11,0,False
5538,75,11,3,3,6,6,0,False
5539,75,12,5,5,9,9,2,False
5540,75,13,7,7,11,11,0,False
5541,75,14,6,6,11,11,0,False
5542,75,15,5,5,7,7,0,False
5543,75,16,3,3,6,6,0,False
5544,75,17,5,5,10,10,0,False
5545,75,18,7,7,11,11,0,False
5546,75,19,4,4,9,9,0,False
5547,75,20,4,4,9,9,0,False
5548,75,21,5,5,9,9,0,False
5549,75,22,6,6,10,10,0,False
5550,75,23,6,6,12,12,2,False
5551,75,24,5,5,10,10,0,False
5552,75,25,5,5,11,11,0,False
5553,75,26,5,5,9,9,0,False
5554,75,27,5,4,8,8,2,False
5555,75,28,6,5,9,9,0,False
5556,75,29,7,6,12,12,2,False
5557,75,30,6,5,10,9,2,False
5558,75,31,3,3,6,7,0,False
5559,75,32,3,3,6,7,0,False
5560,75,33,4,4,8,9,2,False
5561,75,34,3,3,5,6,0,False
5562,75,35,4,4,7,8,0,False
5563,75,36,5,5,10,10,0,False
5564,75,37,10,10,13,14,2,False
5565,75,38,4,4,8,9,0,False
5566,75,39,8,8,15,15,0,False
5567,75,40,9,9,15,16,2,False
5568,76,1,16,15,26,26,0,False
5569,76,2,23,22,32,32,0,False
5570,76,3,16,15,24,24,0,False
5571,76,4,17,16,25,25,0,False
5572,76,5,16,16,25,25,0,False
5573,76,6,12,11,19,19,0,False
5574,76,7,13,12,18,18,0,False
5575,76,8,13,12,19,19,0,False
5576,76,9,18,17,28,28,0,False
5577,76,10,14,13,20,20,0,False
5578,76,11,13,13,22,22,0,False
5579,76,12,10,10,16,16,0,False
5580,76,13,18,18,26,26,0,False
5581,76,14,9,8,17,17,0,False
5582,76,15,16,17,23,23,0,False
5583,76,16,15,14,18,18,0,False
5584,76,17,8,8,14,14,0,False
5585,76,18,7,6,9,9,0,False
5586,76,19,19,18,31,31,0,False
5587,76,20,13,12,17,17,0,False
5588,76,21,26,25,42,42,0,False
5589,76,22,13,12,20,20,0,False
5590,76,23,8,8,14,14,0,False
5591,76,24,9,9,16,16,0,False
5592,76,25,7,7,11,11,0,False
5593,76,26,6,5,10,10,2,False
5594,76,27,14,13,22,22,0,False
5595,76,28,17,16,27,27,0,False
5596,76,29,11,10,20,20,2,False
5597,76,30,16,16,25,25,2,False
5598,76,31,14,13,24,24,2,False
5599,77,1,5,5,9,9,0,False
5600,77,2,4,4,6,6,0,False
5601,77,3,6,6,9,9,2,False
5602,77,4,6,6,8,8,0,False
5603,77,5,4,4,8,8,0,False
5604,77,6,2,2,5,5,0,False
5605,77,7,5,5,10,10,0,False
5606,77,8,5,5,6,6,0,False
5607,77,9,5,5,7,7,0,False
5608,77,10,4,4,5,5,0,False
5609,77,11,4,4,5,5,0,False
5610,77,12,0,0,1,1,0,False
5611,77,13,1,1,3,3,0,False
5612,77,14,5,5,10,10,2,False
5613,77,15,4,4,7,8,0,False
5614,77,16,4,4,6,7,2,False
5615,77,17,5,5,8,9,0,False
5616,77,18,5,5,7,8,0,False
5617,77,19,4,4,7,8,0,False
5618,77,20,11,11,13,14,2,False
5619,77,21,8,8,11,12,0,False
5620,77,22,6,6,9,10,2,False
5621,77,23,6,6,9,10,0,False
5622,77,24,4,4,7,8,0,False
5623,77,25,6,6,10,10,2,False
5624,77,26,5,5,9,9,0,False
5625,77,27,16,16,25,25,0,False
5626,77,28,4,4,7,8,0,False
5627,77,29,8,8,15,16,2,False
5628,77,30,8,7,16,15,2,False
5629,77,31,7,6,11,10,0,False
5630,77,32,10,10,15,15,0,False
5631,77,33,5,5,8,8,0,False
5632,77,34,4,4,7,8,0,False
5633,77,35,5,5,6,7,0,False
5634,77,36,5,5,9,10,0,False
5635,77,37,4,4,7,8,0,False
5636,77,38,8,8,13,14,0,False
5637,77,39,7,7,11,11,0,False
5638,77,40,4,4,7,8,0,False
5639,77,41,7,7,13,14,0,False
5640,77,42,4,4,7,8,0,False
5641,77,43,10,10,15,16,0,False
5642,77,44,7,7,12,13,0,False
5643,77,45,4,4,7,8,0,False
5644,77,46,9,9,14,15,0,False
5645,77,47,4,4,7,8,0,False
5646,77,48,7,7,11,12,2,False
5647,77,49,4,4,7,8,0,False
5648,77,50,4,4,8,8,0,False
5649,78,1,3,3,5,6,0,False
5650,78,2,5,5,7,8,0,False
5651,78,3,5,5,9,10,2,False
5652,78,4,2,2,4,5,0,False
5653,78,5,3,3,6,7,0,False
5654,78,6,6,6,10,10,2,False
5655,78,7,4,4,7,7,0,False
5656,78,8,4,4,8,8,0,False
5657,78,9,3,3,7,7,0,False
5658,78,10,3,3,7,7,2,False
5659,78,11,6,6,10,10,0,False
5660,78,12,5,5,9,9,0,False
5661,78,13,5,5,8,8,0,False
5662,78,14,8,8,15,15,2,False
5663,78,15,3,3,7,7,0,False
5664,78,16,4,4,7,7,0,False
5665,78,17,5,5,9,9,0,False
5666,78,18,7,7,14,14,0,False
5667,78,19,5,5,9,9,0,False
5668,78,20,6,6,11,11,0,False
5669,78,21,5,5,10,10,0,False
5670,78,22,4,4,7,7,0,False
5671,78,23,5,5,8,8,0,False
5672,78,24,10,10,13,13,0,False
5673,78,25,5,5,8,8,2,False
5674,78,26,3,3,6,6,0,False
5675,78,27,8,8,14,14,0,False
5676,78,28,5,5,9,9,0,False
5677,78,29,2,2,5,5,0,False
5678,78,30,10,9,14,14,2,False
5679,78,31,4,4,9,9,0,False
5680,78,32,3,3,6,6,0,False
5681,78,33,3,3,6,6,0,False
5682,78,34,2,2,4,4,0,False
5683,78,35,8,7,11,11,0,False
5684,78,36,8,8,13,13,0,False
5685,78,37,17,17,29,29,0,False
5686,78,38,18,17,30,30,2,False
5687,78,39,10,9,18,18,2,False
5688,78,40,26,25,41,41,0,False
5689,79,1,6,6,9,9,0,False
5690,79,2,5,5,7,7,0,False
5691,79,3,5,5,9,9,0,False
5692,79,4,5,5,9,9,0,False
5693,79,5,5,5,9,9,2,False
5694,79,6,4,4,7,7,0,False
5695,79,7,4,4,7,7,0,False
5696,79,8,4,4,8,8,0,False
5697,79,9,5,5,8,8,0,False
5698,79,10,12,12,18,18,0,False
5699,79,11,8,8,12,12,0,False
5700,79,12,7,7,10,10,0,False
5701,79,13,7,7,10,10,0,False
5702,79,14,6,6,9,9,0,False
5703,79,15,4,4,7,7,0,False
5704,79,16,6,6,11,11,0,False
5705,79,17,6,6,12,13,2,False
5706,79,18,5,5,10,11,2,False
5707,79,19,5,5,9,10,2,False
5708,79,20,7,7,8,9,4,False
5709,79,21,1,1,2,3,0,False
5710,79,22,4,4,8,9,0,False
5711,79,23,3,3,5,5,0,False
5712,79,24,6,6,11,12,0,False
5713,79,25,11,11,16,16,0,False
5714,79,26,8,8,15,15,0,False
5715,79,27,7,7,11,11,0,False
5716,79,28,5,5,9,9,0,False
5717,79,29,6,6,10,10,0,False
5718,79,30,6,6,10,10,0,False
5719,79,31,8,8,14,14,0,False
5720,79,32,6,6,9,9,0,False
5721,79,33,5,5,10,10,0,False
5722,79,34,9,9,12,13,2,False
5723,79,35,6,6,11,12,0,False
5724,79,36,5,5,8,9,2,False
5725,79,37,5,5,6,7,0,False
5726,79,38,7,7,12,12,0,False
5727,79,39,6,6,9,10,0,False
5728,79,40,11,11,17,18,0,False
5729,79,41,6,6,9,10,0,False
5730,79,42,7,7,13,13,0,False
5731,79,43,5,5,9,9,2,False
5732,79,44,6,6,10,10,2,False
5733,79,45,8,8,14,14,0,False
5734,79,46,11,11,19,19,2,False
5735,80,1,1,1,2,3,2,False
5736,80,2,4,4,8,9,0,False
5737,80,3,5,5,8,9,2,False
5738,80,4,4,4,8,9,2,False
5739,80,5,3,3,5,6,0,False
5740,80,6,3,3,5,6,0,False
5741,80,7,4,4,7,8,2,False
5742,80,8,6,6,9,10,0,False
5743,80,9,1,1,2,3,0,False
5744,80,10,4,4,7,8,0,False
5745,80,11,4,4,8,8,0,False
5746,80,12,3,3,7,7,0,False
5747,80,13,4,4,7,7,0,False
5748,80,14,6,6,9,9,0,False
5749,80,15,2,2,5,5,0,False
5750,80,16,5,5,6,6,0,False
5751,80,17,5,5,10,10,0,False
5752,80,18,1,1,3,3,0,False
5753,80,19,5,5,9,9,0,False
5754,80,20,4,4,8,8,0,False
5755,80,21,5,5,10,10,0,False
5756,80,22,5,5,10,10,0,False
5757,80,23,6,6,12,12,0,False
5758,80,24,8,8,15,15,4,False
5759,80,25,6,6,11,11,0,False
5760,80,26,5,5,9,9,0,False
5761,80,27,5,5,8,8,0,False
5762,80,28,1,1,3,3,0,False
5763,80,29,2,2,4,4,0,False
5764,80,30,2,1,4,3,0,False
5765,80,31,4,3,8,7,0,False
5766,80,32,5,5,10,10,0,False
5767,80,33,5,5,8,8,0,False
5768,80,34,4,4,7,8,0,False
5769,80,35,4,4,5,5,0,False
5770,80,36,2,2,4,5,0,False
5771,80,37,9,9,13,14,0,False
5772,80,38,5,5,9,9,0,False
5773,80,39,5,5,9,9,0,False
5774,80,40,5,5,10,10,0,False
5775,80,41,3,3,7,7,0,False
5776,80,42,6,6,10,10,0,False
5777,81,1,4,4,8,8,0,False
5778,81,2,7,7,10,10,0,False
5779,81,3,5,5,7,7,0,False
5780,81,4,5,5,6,6,0,False
5781,81,5,5,5,7,7,0,False
5782,81,6,6,6,8,8,0,False
5783,81,7,5,5,6,6,0,False
5784,81,8,3,3,4,4,0,False
5785,81,9,2,2,5,5,0,False
5786,81,10,4,4,6,6,0,False
5787,81,11,4,4,5,5,0,False
5788,81,12,5,5,7,7,0,False
5789,81,13,4,4,5,5,0,False
5790,81,14,4,4,7,7,0,False
5791,81,15,4,4,8,8,0,False
5792,81,16,5,5,7,7,0,False
5793,81,17,3,3,6,6,2,False
5794,81,18,4,4,7,7,0,False
5795,81,19,6,6,8,9,0,False
5796,81,20,7,7,11,12,0,False
5797,81,21,5,5,6,7,0,False
5798,81,22,5,5,9,10,0,False
5799,81,23,6,6,10,11,0,False
5800,81,24,3,3,6,7,0,False
5801,81,25,5,5,7,8,0,False
5802,81,26,2,2,3,4,0,False
5803,81,27,8,8,12,13,2,False
5804,81,28,6,6,11,12,0,False
5805,81,29,13,13,21,22,2,False
5806,82,1,5,5,10,10,0,False
5807,82,2,6,6,9,9,0,False
5808,82,3,6,6,8,8,0,False
5809,82,4,6,6,8,8,0,False
5810,82,5,5,5,8,8,0,False
5811,82,6,11,11,18,19,0,False
5812,82,7,3,3,6,6,2,False
5813,82,8,8,8,12,12,0,False
5814,82,9,4,4,8,9,0,False
5815,82,10,5,5,8,9,0,False
5816,82,11,5,5,8,9,0,False
5817,82,12,3,3,6,7,0,False
5818,82,13,8,8,12,13,0,False
5819,82,14,7,7,10,11,0,False
5820,82,15,3,3,6,7,0,False
5821,82,16,6,6,12,13,0,False
5822,82,17,6,6,11,12,2,False
5823,82,18,7,7,13,14,2,False
5824,82,19,12,12,19,19,0,False
5825,83,1,3,3,5,6,0,False
5826,83,2,9,9,13,14,2,False
5827,83,3,11,11,15,16,2,False
5828,83,4,11,11,14,14,2,False
5829,83,5,2,2,3,4,0,False
5830,83,6,8,8,13,14,0,False
5831,83,7,8,8,14,15,0,False
5832,83,8,5,5,9,10,2,False
5833,83,9,5,5,6,7,0,False
5834,83,10,4,4,7,8,0,False
5835,83,11,5,5,9,10,2,False
5836,83,12,4,4,7,8,4,False
5837,83,13,11,11,17,18,0,False
5838,83,14,12,12,19,20,2,False
5839,83,15,9,9,16,16,0,False
5840,83,16,7,7,11,12,0,False
5841,83,17,9,9,15,16,2,False
5842,83,18,10,10,17,17,0,False
5843,83,19,5,5,9,10,2,False
5844,83,20,5,5,6,7,0,False
5845,83,21,3,3,5,6,0,False
5846,83,22,8,8,12,13,0,False
5847,83,23,6,6,8,9,0,False
5848,83,24,8,8,14,15,0,False
5849,83,25,6,6,8,9,0,False
5850,83,26,8,8,15,16,0,False
5851,83,27,3,3,6,7,0,False
5852,83,28,6,6,11,12,0,False
5853,83,29,13,13,22,23,4,False
5854,83,30,7,7,10,11,0,False
5855,83,31,9,9,15,16,2,False
5856,83,32,12,12,16,17,0,False
5857,83,33,6,6,12,13,0,False
5858,83,34,10,10,17,18,2,False
5859,83,35,6,6,8,9,0,False
5860,83,36,7,7,10,11,0,False
5861,84,1,4,4,8,8,0,False
5862,84,2,3,3,6,6,0,False
5863,84,3,4,4,5,5,0,False
5864,84,4,5,5,8,8,0,False
5865,84,5,3,3,6,6,0,False
5866,84,6,14,14,24,24,2,False
5867,84,7,6,6,10,10,0,False
5868,84,8,5,5,8,8,0,False
5869,84,9,6,6,11,11,2,False
5870,84,10,8,8,13,13,0,False
5871,84,11,4,4,7,7,0,False
5872,84,12,3,3,6,6,0,False
5873,84,13,6,6,11,11,0,False
5874,84,14,6,6,10,10,0,False
5875,84,15,6,6,12,12,0,False
5876,84,16,4,3,8,7,0,False
5877,84,17,4,3,7,6,2,False
5878,84,18,5,4,9,8,0,False
5879,84,19,5,4,9,8,0,False
5880,84,20,5,5,10,11,0,False
5881,84,21,8,8,12,12,0,False
5882,84,22,5,5,9,10,2,False
5883,84,23,6,6,8,8,0,False
5884,84,24,5,5,10,10,2,False
5885,84,25,17,17,28,29,4,False
5886,85,1,8,7,11,11,0,False
5887,85,2,5,4,8,8,0,False
5888,85,3,4,3,7,7,0,False
5889,85,4,4,3,7,7,0,False
5890,85,5,8,7,10,10,0,False
5891,85,6,4,3,7,7,0,False
5892,85,7,9,8,18,17,0,False
5893,85,8,16,15,25,25,2,False
5894,85,9,15,14,22,21,2,False
5895,85,10,24,23,42,42,2,False
5896,85,11,27,27,42,42,2,False
5897,85,12,5,4,10,9,0,False
5898,85,13,4,3,7,7,0,False
5899,85,14,6,5,8,8,0,False
5900,85,15,6,5,8,8,0,False
5901,85,16,6,5,8,8,0,False
5902,85,17,5,4,8,8,0,False
5903,85,18,3,2,5,5,0,False
5904,85,19,7,6,12,12,2,False
5905,85,20,10,9,12,12,0,False
5906,85,21,6,5,7,7,0,False
5907,85,22,4,4,6,7,0,False
5908,86,1,8,7,12,12,0,False
5909,86,2,8,7,13,13,2,False
5910,86,3,6,5,9,8,0,False
5911,86,4,6,6,11,11,0,False
5912,86,5,7,6,12,11,0,False
5913,86,6,6,5,10,9,0,False
5914,86,7,8,7,14,13,0,False
5915,86,8,6,6,11,11,0,False
5916,86,9,5,5,8,8,0,False
5917,86,10,6,6,11,11,0,False
5918,86,11,7,7,11,11,0,False
5919,86,12,6,6,10,10,0,False
5920,86,13,2,2,5,5,0,False
5921,86,14,2,2,5,5,0,False
5922,86,15,4,4,7,7,0,False
5923,86,16,2,2,2,2,0,False
5924,86,17,8,7,14,13,0,False
5925,87,1,2,2,5,5,0,False
5926,87,2,3,3,5,6,2,False
5927,87,3,5,5,8,9,2,False
5928,87,4,7,7,10,11,2,False
5929,87,5,2,2,4,5,0,False
5930,87,6,5,5,10,9,2,False
5931,87,7,11,11,18,19,2,False
5932,87,8,3,3,6,7,2,False
5933,87,9,5,5,9,10,2,False
5934,87,10,3,3,6,7,0,False
5935,87,11,3,3,7,7,0,False
5936,87,12,9,9,12,13,4,False
5937,87,13,7,7,12,13,0,False
5938,87,14,3,3,6,7,0,False
5939,87,15,3,3,6,7,0,False
5940,87,16,8,8,13,13,0,False
5941,87,17,9,9,12,13,0,False
5942,87,18,8,8,13,13,0,False
5943,87,19,5,5,6,6,2,False
5944,88,1,4,4,9,9,0,False
5945,88,2,4,4,8,8,0,False
5946,88,3,4,4,6,6,0,False
5947,88,4,5,5,9,9,0,False
5948,88,5,3,3,7,7,0,False
5949,88,6,7,7,11,12,2,False
5950,88,7,5,5,9,10,0,False
5951,88,8,5,5,8,8,0,False
5952,88,9,3,3,6,6,0,False
5953,88,10,4,4,7,7,0,False
5954,88,11,4,4,6,6,0,False
5955,88,12,5,5,7,7,0,False
5956,88,13,8,8,9,9,0,False
5957,88,14,5,5,7,7,0,False
5958,88,15,3,3,6,6,0,False
5959,88,16,4,4,7,7,0,False
5960,88,17,6,6,11,11,2,False
5961,88,18,5,5,9,9,2,False
5962,88,19,4,4,7,7,2,False
5963,88,20,4,4,7,7,2,False
5964,88,21,5,5,9,9,0,False
5965,88,22,2,2,4,4,0,False
5966,88,23,5,5,8,8,2,False
5967,88,24,6,6,9,9,0,False
5968,88,25,4,4,8,8,2,False
5969,88,26,4,4,9,9,0,False
6233,89,1,4,4,5,5,0,False
5970,89,2,3,3,5,5,0,False
5971,89,3,5,5,9,9,0,False
5972,89,4,4,4,7,7,2,False
5973,89,5,6,6,10,10,0,False
5974,89,6,6,5,9,9,2,False
5975,89,7,5,4,8,8,0,False
5976,89,8,9,8,15,15,2,False
5977,89,9,10,9,17,17,2,False
5978,89,10,5,4,9,9,0,False
5979,89,11,6,5,9,9,2,False
5980,89,12,8,7,10,10,0,False
5981,89,13,4,3,7,7,0,False
5982,89,14,5,4,8,8,0,False
5983,89,15,17,17,29,29,0,False
5984,89,16,13,13,23,23,0,False
5985,89,17,7,7,12,13,0,False
5986,89,18,7,7,14,15,0,False
5987,89,19,6,6,10,10,0,False
5988,89,20,5,5,10,10,0,False
5989,89,21,5,5,10,10,0,False
5990,89,22,5,5,11,11,0,False
5991,89,23,12,12,20,21,2,False
5992,89,24,6,6,10,10,0,False
5993,89,25,4,3,9,7,2,False
5994,89,26,4,3,9,7,2,False
5995,89,27,7,7,12,12,0,False
5996,89,28,9,9,16,16,4,False
5997,89,29,6,6,8,8,0,False
5998,89,30,5,5,7,7,0,False
5999,90,1,6,5,9,8,0,False
6000,90,2,7,6,10,9,0,False
6001,90,3,4,3,7,6,0,False
6002,90,4,8,7,14,13,0,False
6003,90,5,5,4,9,7,0,False
6004,90,6,3,3,6,6,0,False
6005,90,7,4,3,7,6,2,False
6006,90,8,5,4,8,7,2,False
6007,90,9,3,2,5,4,0,False
6008,90,10,5,4,7,7,0,False
6009,90,11,3,3,7,7,0,False
6010,90,12,5,5,10,10,2,False
6011,90,13,1,1,3,3,0,False
6012,90,14,6,6,11,11,0,False
6013,90,15,5,5,9,9,0,False
6014,90,16,4,4,8,8,0,False
6015,90,17,13,13,24,24,2,False
6016,90,18,4,4,6,6,0,False
6017,90,19,11,11,18,18,2,False
6018,90,20,6,6,9,9,0,False
6019,91,1,5,5,8,8,0,False
6020,91,2,6,6,11,11,0,False
6021,91,3,8,8,12,12,0,False
6022,91,4,5,5,9,9,2,False
6023,91,5,6,6,10,10,0,False
6024,91,6,6,6,10,10,0,False
6025,91,7,4,4,7,7,0,False
6026,91,8,9,9,14,14,0,False
6027,91,9,4,4,7,7,0,False
6028,91,10,5,5,9,9,0,False
6029,91,11,3,3,7,7,0,False
6030,91,12,3,3,6,6,0,False
6031,91,13,12,12,16,16,0,False
6032,91,14,12,12,21,21,0,False
6033,91,15,5,5,7,7,0,False
6034,92,1,4,4,7,8,2,False
6035,92,2,7,7,10,11,0,False
6036,92,3,7,7,14,13,2,False
6037,92,4,3,3,6,7,0,False
6038,92,5,6,6,8,9,0,False
6039,92,6,2,2,4,5,0,False
6040,92,7,3,3,6,7,2,False
6041,92,8,6,6,9,10,0,False
6042,92,9,2,2,4,5,0,False
6043,92,10,3,3,6,7,2,False
6044,92,11,7,7,13,14,4,False
6045,92,12,3,3,6,7,0,False
6046,92,13,9,9,14,14,0,False
6047,92,14,8,8,12,13,0,False
6048,92,15,6,6,11,11,2,False
6049,92,16,3,3,5,6,2,False
6050,92,17,3,3,7,7,0,False
6051,92,18,6,6,9,10,2,False
6052,92,19,8,8,12,13,2,False
6053,92,20,8,8,14,15,2,False
